id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
984,1461296303221010432,"https://twitter.com/zhr0y/statuses/1461296303221010432","https://twitter.com/zhr0y/statuses/1461296303221010432","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6749","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6749","2021-11-18 06:32:42","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
985,1461296291271479299,"https://twitter.com/zhr0y/statuses/1461296291271479299","https://twitter.com/zhr0y/statuses/1461296291271479299","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6748","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6748","2021-11-18 06:32:40","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
986,1461296278197866500,"https://twitter.com/zhr0y/statuses/1461296278197866500","https://twitter.com/zhr0y/statuses/1461296278197866500","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6747","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6747","2021-11-18 06:32:36","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
987,1461296268274139137,"https://twitter.com/zhr0y/statuses/1461296268274139137","https://twitter.com/zhr0y/statuses/1461296268274139137","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6746","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6746","2021-11-18 06:32:34","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
988,1461296256379088897,"https://twitter.com/zhr0y/statuses/1461296256379088897","https://twitter.com/zhr0y/statuses/1461296256379088897","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6745","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6745","2021-11-18 06:32:31","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
989,1461296245931012096,"https://twitter.com/zhr0y/statuses/1461296245931012096","https://twitter.com/zhr0y/statuses/1461296245931012096","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6744","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6744","2021-11-18 06:32:29","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
990,1461296235688521732,"https://twitter.com/zhr0y/statuses/1461296235688521732","https://twitter.com/zhr0y/statuses/1461296235688521732","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6743","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6743","2021-11-18 06:32:26","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
991,1461296234245681154,"https://twitter.com/Fido_Dildo/statuses/1461296234245681154","https://twitter.com/Fido_Dildo/statuses/1461296234245681154","Fido_Dildo","@NahuelVratislav @calvinmdw Aku selalu ngasih tips minimal 5000, kalo misal hujan atau jam² sibuk aku lebihin jadi 10 ribu. Toh gak sering² juga order dari grab food.","@NahuelVratislav @calvinmdw Aku selalu ngasih tips minimal 5000, kalo misal hujan atau jam² sibuk aku lebihin jadi 10 ribu. Toh gak sering² juga order dari grab food.","2021-11-18 06:32:26","Twitter for Android",0,0,"in","","reply","NahuelVratislav",1137754158369452032,1461289778716962817,"",0,0,87868803,"https://pbs.twimg.com/profile_images/1453016973659365376/l2EIxf5L_normal.jpg",121778,626,5411,"2009-11-05 23:41:28","Beware, my tweets are mostly inappropriate to read for underages. You reap what you sow. You lick what you blow.","There, deep down there.","",
992,1461296224686936066,"https://twitter.com/zhr0y/statuses/1461296224686936066","https://twitter.com/zhr0y/statuses/1461296224686936066","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6742","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6742","2021-11-18 06:32:24","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
993,1461296213311967236,"https://twitter.com/zhr0y/statuses/1461296213311967236","https://twitter.com/zhr0y/statuses/1461296213311967236","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6741","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6741","2021-11-18 06:32:21","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
994,1461296203438575620,"https://twitter.com/zhr0y/statuses/1461296203438575620","https://twitter.com/zhr0y/statuses/1461296203438575620","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6740","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6740","2021-11-18 06:32:19","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
995,1461296192818606086,"https://twitter.com/zhr0y/statuses/1461296192818606086","https://twitter.com/zhr0y/statuses/1461296192818606086","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6739","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6739","2021-11-18 06:32:16","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
996,1461296181808533507,"https://twitter.com/lukmnshkim/statuses/1461296181808533507","https://twitter.com/lukmnshkim/statuses/1461296181808533507","lukmnshkim","@aqlwaf Atleast grab dpt point boleh redeem even spent bebanyak,","@aqlwaf Atleast grab dpt point boleh redeem even spent bebanyak,","2021-11-18 06:32:13","Twitter for iPhone",0,0,"in","","reply","aqlwaf",759424164,1461292706722816006,"",0,0,1022494723548753921,"https://pbs.twimg.com/profile_images/1455951068102205447/aeUffjR1_normal.jpg",2022,96,76,"2018-07-26 10:51:53","The opposite is also true","","",
997,1461296180340486150,"https://twitter.com/zhr0y/statuses/1461296180340486150","https://twitter.com/zhr0y/statuses/1461296180340486150","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6738","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6738","2021-11-18 06:32:13","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
998,1461296169464713216,"https://twitter.com/zhr0y/statuses/1461296169464713216","https://twitter.com/zhr0y/statuses/1461296169464713216","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6737","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6737","2021-11-18 06:32:11","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
999,1461296157024423939,"https://twitter.com/zhr0y/statuses/1461296157024423939","https://twitter.com/zhr0y/statuses/1461296157024423939","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6736","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6736","2021-11-18 06:32:08","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
1000,1461296146270220296,"https://twitter.com/zhr0y/statuses/1461296146270220296","https://twitter.com/zhr0y/statuses/1461296146270220296","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6735","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6735","2021-11-18 06:32:05","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
1001,1461296136082182145,"https://twitter.com/zhr0y/statuses/1461296136082182145","https://twitter.com/zhr0y/statuses/1461296136082182145","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6734","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6734","2021-11-18 06:32:03","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
1002,1461296127970459658,"https://twitter.com/zhr0y/statuses/1461296127970459658","https://twitter.com/zhr0y/statuses/1461296127970459658","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6733","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6733","2021-11-18 06:32:01","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
1003,1461296115928612867,"https://twitter.com/zhr0y/statuses/1461296115928612867","https://twitter.com/zhr0y/statuses/1461296115928612867","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6732","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6732","2021-11-18 06:31:58","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
1004,1461296107556720645,"https://twitter.com/zhr0y/statuses/1461296107556720645","https://twitter.com/zhr0y/statuses/1461296107556720645","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6731","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6731","2021-11-18 06:31:56","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
1005,1461296095577849856,"https://twitter.com/zhr0y/statuses/1461296095577849856","https://twitter.com/zhr0y/statuses/1461296095577849856","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6730","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6730","2021-11-18 06:31:53","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
1006,1461296083305320450,"https://twitter.com/zhr0y/statuses/1461296083305320450","https://twitter.com/zhr0y/statuses/1461296083305320450","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6729","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6729","2021-11-18 06:31:50","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
1007,1461296073067020292,"https://twitter.com/zhr0y/statuses/1461296073067020292","https://twitter.com/zhr0y/statuses/1461296073067020292","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6728","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6728","2021-11-18 06:31:48","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
1008,1461296062870671360,"https://twitter.com/zhr0y/statuses/1461296062870671360","https://twitter.com/zhr0y/statuses/1461296062870671360","zhr0y","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6727","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points. #SERBA1RBSALE 6727","2021-11-18 06:31:45","Twitter for iPhone",0,0,"in","","reply","zhr0y",1453290860586672134,1459837799452975104,"",0,0,1453290860586672134,"https://pbs.twimg.com/profile_images/1453291999151460354/3s06xwoD_normal.jpg",9995,9,1,"2021-10-27 05:22:15","akun keduanya @pinkxyzz","","",
